id,cutoff_full,cutoff_domain
HMMsoil891,140.9,140.7
HMMsoil892,23.6,23.6
HMMsoil893,180.8,180.6
HMMsoil894,203.8,203.7
HMMsoil895,395.9,395.8
HMMsoil896,191.4,191.3
HMMsoil897,544.7,544.6
HMMsoil898,360.3,360.2
HMMsoil899,451.9,451.8
HMMsoil900,107.9,107.8
HMMsoil901,309.4,309.2
HMMsoil902,170.8,170.6
HMMsoil903,193.6,192.9
HMMsoil904,415.3,415.2
HMMsoil905,954.0,953.8
HMMsoil906,136.5,136.4
HMMsoil907,428.5,428.4
HMMsoil908,371.8,371.7
HMMsoil952,237.5,237.4
HMMsoil956,233.8,233.7
HMMsoil959,172.7,172.6
HMMsoil960,58.3,58.3
HMMsoil961,623.6,623.5
HMMsoil962,81.6,81.5
HMMsoil963,55.8,55.7
HMMsoil964,74.8,74.7
HMMsoil965,85.7,85.6
HMMsoil966,166.8,166.7
HMMsoil968,63.4,63.3
HMMsoil969,264.8,264.7
HMMsoil1073,245.8,245.7
HMMsoil1074,217.5,217.4
HMMsoil1075,47.3,47.2
HMMsoil1077,33.4,33.4
HMMsoil1078,48.8,48.7
HMMsoil1079,173.4,173.3
HMMsoil1080,92.3,92.2
HMMsoil1081,256.3,256.1
HMMsoil1083,242.5,242.4
HMMsoil1084,347.9,347.8
HMMsoil1085,202.1,202.0
HMMsoil1086,38.7,35.1
HMMsoil1087,86.6,86.5
HMMsoil1088,76.2,75.9
HMMsoil1089,45.9,45.8
HMMsoil1090,356.8,356.7
HMMsoil1091,85.1,85.0
HMMsoil1009,34.3,34.2
HMMsoil1010,123.8,123.7
HMMsoil1012,263.4,263.3
HMMsoil1013,388.3,388.1
HMMsoil1014,40.6,40.6
HMMsoil1015,440.3,440.2
HMMsoil1016,402.8,402.7
HMMsoil1017,46.4,46.4
HMMsoil1018,42.7,42.6
HMMsoil1019,40.5,40.4
HMMsoil1020,36.4,36.4
HMMsoil1021,169.9,169.1
HMMsoil1023,468.4,468.3
HMMsoil1024,307.7,307.5
HMMsoil1025,310.0,309.9
HMMsoil1026,160.2,160.1
HMMsoil1027,157.7,157.6
HMMsoil1028,286.4,286.3
HMMsoil1029,357.5,259.5
HMMsoil1030,110.0,109.9
HMMsoil1031,495.4,495.3
HMMsoil1032,414.3,414.2
HMMsoil1033,320.9,320.8
HMMsoil1034,799.0,798.8
HMMsoil1035,117.3,117.2
HMMsoil1038,113.7,113.6
HMMsoil1039,72.0,71.9
HMMsoil1040,139.5,139.4
HMMsoil1043,64.6,64.5
HMMsoil1044,829.7,829.5
HMMsoil1045,107.2,107.1
HMMsoil1046,133.7,133.6
HMMsoil1048,204.6,204.5
HMMsoil1049,222.6,222.4
HMMsoil1050,241.5,241.4
HMMsoil1051,108.0,107.9
HMMsoil1052,335.5,335.3
HMMsoil1053,136.0,135.9
HMMsoil1054,92.9,92.8
HMMsoil1056,358.7,358.6
HMMsoil1057,100.0,99.9
HMMsoil1058,135.5,135.3
HMMsoil1059,47.9,47.7
HMMsoil1061,218.4,218.3
HMMsoil1062,262.4,262.2
HMMsoil1063,149.2,149.0
HMMsoil1064,243.7,243.6
HMMsoil1066,60.1,59.9
HMMsoil1067,125.7,125.6
HMMsoil1068,188.9,188.8
HMMsoil1069,216.3,216.2
HMMsoil1070,227.1,227.0
HMMsoil1071,464.7,464.5
HMMsoil1072,117.9,117.8
HMMsoil1158,268.2,265.9
HMMsoil1159,138.8,138.7
HMMsoil1160,372.2,372.0
HMMsoil1161,444.3,444.1
HMMsoil1162,152.5,151.8
HMMsoil1163,293.5,154.4
HMMsoil1164,384.0,383.8
HMMsoil1165,84.7,84.6
HMMsoil1166,184.6,184.4
HMMsoil1167,190.3,190.1
HMMsoil1168,256.0,255.9
HMMsoil1169,165.0,164.8
HMMsoil1170,74.1,74.0
HMMsoil1171,276.2,276.0
HMMsoil1172,928.9,928.8
HMMsoil1173,201.2,201.1
HMMsoil1174,67.0,66.9
HMMsoil1175,133.1,132.9
HMMsoil1176,925.5,519.0
HMMsoil1177,184.5,184.3
HMMsoil1178,111.6,111.4
HMMsoil1179,221.0,220.8
HMMsoil1180,61.6,61.5
HMMsoil1181,253.2,253.1
HMMsoil1182,175.6,175.4
HMMsoil1184,125.6,125.5
HMMsoil1092,20.3,20.3
HMMsoil1093,49.6,49.6
HMMsoil1094,92.0,87.8
HMMsoil1095,316.4,316.3
HMMsoil1096,217.4,217.3
HMMsoil1097,322.5,322.3
HMMsoil1098,191.2,191.1
HMMsoil1099,251.6,251.5
HMMsoil1100,279.6,279.4
HMMsoil1101,104.3,104.1
HMMsoil1102,296.6,296.5
HMMsoil1103,135.7,135.6
HMMsoil1104,209.5,209.3
HMMsoil1105,150.3,150.2
HMMsoil1106,95.9,95.7
HMMsoil1107,134.7,134.6
HMMsoil1108,654.2,654.0
HMMsoil1110,222.0,221.8
HMMsoil1111,219.2,219.1
HMMsoil1112,181.4,181.3
HMMsoil1113,239.9,239.7
HMMsoil1114,187.5,187.4
HMMsoil1115,300.2,300.0
HMMsoil1116,139.5,139.4
HMMsoil1117,156.2,156.1
HMMsoil1118,259.5,259.3
HMMsoil1119,130.6,130.4
HMMsoil1120,139.8,139.7
HMMsoil1121,290.5,290.4
HMMsoil1221,203.2,203.0
HMMsoil1222,197.1,196.9
HMMsoil1223,291.2,291.0
HMMsoil1224,96.3,96.2
HMMsoil1226,187.0,186.9
HMMsoil1227,235.9,235.7
HMMsoil1228,43.2,43.1
HMMsoil1229,137.2,137.1
HMMsoil1230,197.4,197.3
HMMsoil1231,380.7,380.5
HMMsoil1232,254.6,254.1
HMMsoil1233,114.8,114.7
HMMsoil1234,119.3,93.4
HMMsoil1235,184.1,183.9
HMMsoil1236,91.6,91.4
HMMsoil1237,276.6,276.4
HMMsoil1238,161.4,161.3
HMMsoil1239,630.8,630.6
HMMsoil1240,206.3,206.2
HMMsoil1241,94.6,94.5
HMMsoil1242,47.6,47.6
HMMsoil1245,87.0,86.6
HMMsoil1246,243.1,242.9
HMMsoil1247,283.1,282.9
HMMsoil1122,43.5,43.5
HMMsoil1123,43.0,42.9
HMMsoil1124,262.4,262.2
HMMsoil1125,202.3,202.1
HMMsoil1126,176.5,176.3
HMMsoil1127,100.4,100.1
HMMsoil1128,124.0,123.8
HMMsoil1129,110.7,110.6
HMMsoil1130,209.9,209.8
HMMsoil1131,689.1,688.9
HMMsoil1132,144.2,144.0
HMMsoil1133,116.5,116.4
HMMsoil1134,134.1,134.0
HMMsoil1135,43.0,42.9
HMMsoil1136,612.1,611.9
HMMsoil1137,135.2,135.0
HMMsoil1138,642.3,642.2
HMMsoil1139,366.0,365.8
HMMsoil1140,201.2,200.9
HMMsoil1141,40.9,40.9
HMMsoil1142,99.1,99.0
HMMsoil1143,383.5,383.3
HMMsoil1144,81.5,81.4
HMMsoil1145,67.6,67.5
HMMsoil1146,530.3,530.1
HMMsoil1147,98.5,98.4
HMMsoil1148,196.2,196.1
HMMsoil1149,62.3,62.2
HMMsoil1150,164.4,164.2
HMMsoil1151,157.4,157.2
HMMsoil1152,218.5,218.3
HMMsoil1153,377.5,377.3
HMMsoil1154,129.0,123.7
HMMsoil1155,179.1,179.0
HMMsoil1156,86.5,86.4
HMMsoil1157,106.1,106.0
HMMsoil1283,108.8,108.7
HMMsoil1284,40.8,40.8
HMMsoil1285,56.2,56.1
HMMsoil1286,319.8,319.6
HMMsoil1287,251.0,250.8
HMMsoil1288,213.7,213.6
HMMsoil1289,46.2,46.1
HMMsoil1290,518.7,518.5
HMMsoil1291,59.8,59.8
HMMsoil1292,113.7,113.6
HMMsoil1293,232.7,232.6
HMMsoil1295,87.2,87.1
HMMsoil1296,160.2,160.0
HMMsoil1297,201.8,201.7
HMMsoil1298,673.7,673.5
HMMsoil1299,69.0,68.9
HMMsoil1300,322.7,322.6
HMMsoil1301,111.5,111.4
HMMsoil1302,68.5,68.4
HMMsoil1303,159.1,159.0
HMMsoil1304,977.5,977.3
HMMsoil1305,442.4,442.2
HMMsoil1306,254.1,254.0
HMMsoil1307,359.4,359.2
HMMsoil1308,120.7,120.6
HMMsoil1185,64.5,64.4
HMMsoil1186,218.3,218.1
HMMsoil1187,695.0,694.8
HMMsoil1188,265.4,265.3
HMMsoil1189,135.7,135.5
HMMsoil1190,227.0,226.8
HMMsoil1191,103.3,103.2
HMMsoil1192,283.2,283.1
HMMsoil1193,125.7,125.6
HMMsoil1195,655.1,655.0
HMMsoil1196,243.4,243.2
HMMsoil1197,635.9,635.7
HMMsoil1198,251.9,251.8
HMMsoil1199,301.8,301.7
HMMsoil1200,375.6,375.5
HMMsoil1201,608.9,608.7
HMMsoil1202,223.4,223.2
HMMsoil1203,180.5,180.4
HMMsoil1204,337.6,168.5
HMMsoil1205,561.4,561.3
HMMsoil1206,565.7,565.5
HMMsoil1207,536.8,536.7
HMMsoil1208,319.0,318.8
HMMsoil1209,299.1,299.0
HMMsoil1210,109.4,109.3
HMMsoil1211,102.2,99.3
HMMsoil1212,112.5,112.4
HMMsoil1213,489.3,489.1
HMMsoil1214,406.1,405.9
HMMsoil1215,60.4,60.4
HMMsoil1216,545.0,544.8
HMMsoil1217,116.0,115.9
HMMsoil1218,118.1,118.0
HMMsoil1220,194.5,194.3
HMMsoil1339,625.0,624.8
HMMsoil1341,835.7,835.6
HMMsoil1342,201.2,201.1
HMMsoil1343,274.5,274.3
HMMsoil1344,445.3,445.1
HMMsoil1345,160.7,160.6
HMMsoil1346,156.2,156.1
HMMsoil1348,45.8,44.5
HMMsoil1350,306.9,306.7
HMMsoil1351,464.7,464.5
HMMsoil1352,847.1,847.0
HMMsoil1353,162.2,162.1
HMMsoil1354,535.8,535.7
HMMsoil1355,233.3,233.2
HMMsoil1356,137.0,136.8
HMMsoil1357,344.6,344.4
HMMsoil1359,108.5,108.3
HMMsoil1361,48.3,48.2
HMMsoil1362,73.0,72.4
HMMsoil1248,130.5,130.4
HMMsoil1249,168.9,168.8
HMMsoil1250,238.5,238.3
HMMsoil1251,384.3,384.2
HMMsoil1252,90.4,90.3
HMMsoil1253,38.8,38.7
HMMsoil1254,29.2,29.2
HMMsoil1256,437.3,437.1
HMMsoil1257,40.2,40.2
HMMsoil1259,138.9,138.8
HMMsoil1260,169.0,168.9
HMMsoil1261,665.2,665.0
HMMsoil1262,217.2,217.0
HMMsoil1264,355.8,355.7
HMMsoil1265,78.2,78.1
HMMsoil1266,105.4,105.2
HMMsoil1267,16.9,16.9
HMMsoil1269,142.6,142.5
HMMsoil1270,295.5,295.4
HMMsoil1271,105.8,105.7
HMMsoil1273,40.3,40.3
HMMsoil1274,100.3,100.2
HMMsoil1275,67.2,67.1
HMMsoil1276,70.0,69.9
HMMsoil1277,193.7,193.6
HMMsoil1278,125.1,125.0
HMMsoil1280,64.4,64.3
HMMsoil1281,41.5,41.5
HMMsoil1282,301.5,301.4
HMMsoil1310,173.4,173.2
HMMsoil1311,140.8,140.7
HMMsoil1312,117.3,117.2
HMMsoil1313,668.4,668.3
HMMsoil1314,32.7,32.6
HMMsoil1316,282.1,282.0
HMMsoil1317,112.7,112.6
HMMsoil1318,55.7,55.6
HMMsoil1319,67.6,67.5
HMMsoil1320,79.2,79.1
HMMsoil1321,51.1,51.1
HMMsoil1322,78.1,77.9
HMMsoil1323,114.7,114.6
HMMsoil1324,121.0,120.9
HMMsoil1326,426.2,426.0
HMMsoil1327,151.3,151.2
HMMsoil1328,197.7,197.5
HMMsoil1329,426.0,425.8
HMMsoil1330,859.1,858.9
HMMsoil1331,83.1,83.0
HMMsoil1332,40.1,40.0
HMMsoil1333,206.2,203.3
HMMsoil1334,100.1,50.1
HMMsoil1335,95.2,95.1
HMMsoil1337,60.5,60.5
HMMsoil1338,374.8,374.6
HMMsoil1340,177.0,122.5
HMMsoil1376,212.9,212.8
HMMsoil1377,96.0,95.9
HMMsoil1378,76.6,76.3
HMMsoil1379,216.6,216.4
HMMsoil1380,357.4,357.2
HMMsoil1381,619.3,619.2
HMMsoil1382,410.4,410.1
HMMsoil1383,121.4,121.3
HMMsoil1384,360.9,360.8
HMMsoil1385,444.3,443.4
HMMsoil1386,119.1,119.0
HMMsoil1388,114.9,114.8
HMMsoil1389,137.8,137.6
HMMsoil1390,138.2,138.1
HMMsoil1391,95.0,94.8
HMMsoil1392,41.7,41.7
HMMsoil1393,213.7,213.5
HMMsoil1395,192.7,192.5
HMMsoil1396,315.6,315.5
HMMsoil1397,488.4,488.2
HMMsoil1398,156.1,156.0
HMMsoil1399,147.2,147.1
HMMsoil1400,472.5,472.4
HMMsoil1401,280.6,280.5
HMMsoil1402,155.8,155.7
HMMsoil1403,10.6,10.7
HMMsoil1404,326.0,325.8
HMMsoil1405,375.2,375.0
HMMsoil1406,67.7,67.6
HMMsoil1407,418.2,418.0
HMMsoil1408,215.9,215.8
HMMsoil1409,228.2,228.0
HMMsoil1410,509.0,508.9
HMMsoil1411,185.4,185.3
HMMsoil1412,78.8,78.7
HMMsoil1413,722.5,722.3
HMMsoil1414,496.1,496.0
HMMsoil1415,264.2,264.1
HMMsoil1416,121.4,121.3
HMMsoil1417,427.0,426.9
HMMsoil1418,143.3,143.2
HMMsoil1419,127.5,127.3
HMMsoil1420,180.5,180.3
HMMsoil1421,205.8,205.6
HMMsoil1422,99.0,98.9
HMMsoil1423,91.9,91.8
HMMsoil1424,41.9,39.7
HMMsoil1425,181.6,181.4
HMMsoil1426,246.4,246.2
HMMsoil1427,158.3,158.2
HMMsoil1428,122.5,122.3
HMMsoil1430,197.3,197.1
HMMsoil1364,33.2,33.1
HMMsoil1365,190.1,190.0
HMMsoil1366,341.8,341.6
HMMsoil1367,196.9,196.8
HMMsoil1368,176.5,176.4
HMMsoil1581,381.2,381.1
HMMsoil1438,97.9,97.8
HMMsoil1439,843.5,843.3
HMMsoil1440,261.8,261.6
HMMsoil1441,76.4,76.3
HMMsoil1442,103.7,103.5
HMMsoil1443,222.2,222.1
HMMsoil1444,81.0,80.8
HMMsoil1445,99.9,99.7
HMMsoil1446,61.8,61.8
HMMsoil1447,202.6,202.5
HMMsoil1448,155.3,155.1
HMMsoil1449,238.7,238.5
HMMsoil1451,501.0,500.9
HMMsoil1452,582.3,582.2
HMMsoil1453,117.9,117.7
HMMsoil1454,207.1,207.0
HMMsoil1455,128.7,128.6
HMMsoil1456,215.8,215.6
HMMsoil1457,238.0,237.8
HMMsoil1458,149.6,149.5
HMMsoil1459,206.4,204.1
HMMsoil1460,332.5,332.4
HMMsoil1461,124.8,124.7
HMMsoil1462,210.5,210.4
HMMsoil1463,688.0,687.8
HMMsoil1464,222.8,222.7
HMMsoil1465,28.6,28.4
HMMsoil1466,162.5,162.4
HMMsoil1467,495.1,494.9
HMMsoil1468,179.0,178.9
HMMsoil1469,620.6,620.4
HMMsoil1470,342.3,342.2
HMMsoil1471,153.1,153.0
HMMsoil1472,320.1,320.0
HMMsoil1473,174.8,174.6
HMMsoil1474,149.8,149.6
HMMsoil1475,323.9,323.8
HMMsoil1476,504.4,504.3
HMMsoil1477,462.1,461.9
HMMsoil1478,502.4,502.2
HMMsoil1479,96.9,96.8
HMMsoil1480,325.0,324.8
HMMsoil1481,241.0,240.9
HMMsoil1482,221.4,221.2
HMMsoil1483,92.4,92.3
HMMsoil1484,187.9,187.8
HMMsoil1485,112.2,112.1
HMMsoil1486,213.4,213.2
HMMsoil1487,316.2,316.0
HMMsoil1488,434.1,433.9
HMMsoil1489,124.5,124.3
HMMsoil1490,121.1,121.0
HMMsoil1491,185.4,185.3
HMMsoil1492,57.0,56.8
HMMsoil1369,36.4,36.3
HMMsoil1371,52.2,52.1
HMMsoil1372,388.0,387.9
HMMsoil1373,809.2,809.0
HMMsoil1374,164.9,164.7
HMMsoil1375,325.8,325.7
HMMsoil1497,164.9,164.6
HMMsoil1498,192.9,192.7
HMMsoil1499,203.2,203.1
HMMsoil1500,113.9,113.8
HMMsoil1501,312.1,311.9
HMMsoil1502,109.1,108.8
HMMsoil1503,138.1,138.0
HMMsoil1504,126.7,126.6
HMMsoil1505,112.6,78.7
HMMsoil1506,131.1,131.0
HMMsoil1508,207.2,126.9
HMMsoil1509,150.2,150.1
HMMsoil1510,63.7,63.6
HMMsoil1512,75.6,75.5
HMMsoil1513,253.3,253.1
HMMsoil1514,176.9,176.8
HMMsoil1515,94.2,94.1
HMMsoil1516,83.4,83.3
HMMsoil1517,151.7,151.6
HMMsoil1518,306.7,306.6
HMMsoil1519,339.5,339.4
HMMsoil1520,230.3,230.1
HMMsoil1521,179.6,179.5
HMMsoil1522,102.1,101.8
HMMsoil1523,298.6,298.5
HMMsoil1524,387.9,387.8
HMMsoil1525,162.1,162.0
HMMsoil1526,134.8,134.6
HMMsoil1527,135.0,134.9
HMMsoil1528,437.3,437.2
HMMsoil1529,192.2,192.1
HMMsoil1530,440.3,440.2
HMMsoil1531,134.2,134.1
HMMsoil1532,99.8,99.7
HMMsoil1533,127.9,127.8
HMMsoil1534,14.6,14.6
HMMsoil1535,124.3,124.2
HMMsoil1536,111.8,111.6
HMMsoil1537,780.8,780.6
HMMsoil1538,105.6,105.5
HMMsoil1539,54.6,54.5
HMMsoil1540,66.6,62.6
HMMsoil1542,335.5,335.4
HMMsoil1543,102.5,102.4
HMMsoil1545,653.1,652.9
HMMsoil1549,66.3,66.2
HMMsoil1550,125.5,125.4
HMMsoil1431,165.5,165.2
HMMsoil1432,193.8,193.7
HMMsoil1433,200.5,200.3
HMMsoil1434,250.4,250.2
HMMsoil1435,43.2,43.2
HMMsoil1437,348.4,348.2
HMMsoil1493,243.0,242.9
HMMsoil1494,110.8,110.6
HMMsoil1495,91.8,87.0
HMMsoil1496,157.8,157.7
HMMsoil1560,33.6,33.5
HMMsoil1561,52.0,52.0
HMMsoil1562,144.4,142.6
HMMsoil1563,558.4,557.4
HMMsoil1564,177.1,176.9
HMMsoil1565,132.2,132.1
HMMsoil1566,118.5,117.8
HMMsoil1567,326.3,326.2
HMMsoil1568,137.4,137.3
HMMsoil1569,843.0,842.9
HMMsoil1570,327.3,327.0
HMMsoil1571,176.3,176.1
HMMsoil1572,372.6,372.5
HMMsoil1573,66.4,66.4
HMMsoil1574,217.2,217.1
HMMsoil1575,260.0,259.8
HMMsoil1576,325.6,325.4
HMMsoil1577,527.5,527.4
HMMsoil1578,85.8,85.7
HMMsoil1580,728.1,377.4
HMMsoil1582,156.1,156.0
HMMsoil1583,302.1,302.0
HMMsoil1587,649.6,649.5
HMMsoil1589,312.0,311.9
HMMsoil1592,166.5,166.3
HMMsoil1593,72.8,72.7
HMMsoil1596,87.1,87.0
HMMsoil1598,697.5,697.3
HMMsoil1599,246.9,246.8
HMMsoil1600,185.8,176.9
HMMsoil1601,279.9,279.8
HMMsoil1602,121.8,121.7
HMMsoil1603,51.8,51.8
HMMsoil1604,112.2,112.0
HMMsoil1605,152.5,152.3
HMMsoil1606,138.4,138.2
HMMsoil1553,65.7,65.7
HMMsoil1554,135.4,135.3
HMMsoil1555,565.0,564.8
HMMsoil1630,184.4,184.3
HMMsoil1631,689.0,688.8
HMMsoil1632,205.6,205.4
HMMsoil1633,77.9,77.8
HMMsoil1634,153.3,153.2
HMMsoil1635,187.0,186.9
HMMsoil1636,162.7,162.6
HMMsoil1637,103.4,103.3
HMMsoil1638,390.5,390.3
HMMsoil1661,433.8,433.6
HMMsoil1662,209.2,209.1
HMMsoil1663,52.0,51.9
HMMsoil1664,107.2,107.1
HMMsoil1665,52.0,51.9
HMMsoil1666,359.1,359.0
HMMsoil1667,352.7,352.6
HMMsoil1668,249.8,249.7
HMMsoil1669,118.0,117.9
HMMsoil1670,120.5,120.4
HMMsoil1671,368.6,368.4
HMMsoil1672,64.1,64.0
HMMsoil1673,258.7,258.6
HMMsoil1674,144.0,143.9
HMMsoil1675,416.6,416.5
HMMsoil1676,450.8,450.7
HMMsoil1677,82.2,82.1
HMMsoil1678,345.1,338.9
HMMsoil1679,238.0,237.9
HMMsoil1680,178.0,177.8
HMMsoil1681,219.4,219.3
HMMsoil1682,250.7,250.6
HMMsoil1683,101.1,100.9
HMMsoil1684,175.0,174.9
HMMsoil1685,485.9,485.8
HMMsoil1686,302.2,302.0
HMMsoil1687,110.8,110.7
HMMsoil1688,255.1,255.0
HMMsoil1689,38.5,38.4
HMMsoil1692,117.9,117.7
HMMsoil1693,339.4,339.2
HMMsoil1694,244.2,244.0
HMMsoil1695,149.6,149.5
HMMsoil1696,123.8,123.7
HMMsoil1697,165.5,165.2
HMMsoil1698,255.5,255.4
HMMsoil1699,166.8,166.6
HMMsoil1607,875.6,875.4
HMMsoil1608,112.1,109.6
HMMsoil1609,108.1,108.0
HMMsoil1610,195.3,195.2
HMMsoil1611,656.9,656.8
HMMsoil1612,103.5,103.4
HMMsoil1613,331.0,330.9
HMMsoil1614,144.8,144.7
HMMsoil1615,413.0,412.9
HMMsoil1616,827.9,827.8
HMMsoil1618,469.3,469.1
HMMsoil1619,161.5,161.4
HMMsoil1620,210.5,210.4
HMMsoil1621,121.8,121.7
HMMsoil1622,106.9,106.7
HMMsoil1623,164.3,164.1
HMMsoil1625,26.6,26.5
HMMsoil1626,129.5,129.3
HMMsoil1627,130.8,130.7
HMMsoil1628,880.5,880.3
HMMsoil1629,321.3,321.1
HMMsoil1721,49.5,49.4
HMMsoil1722,154.3,154.2
HMMsoil1723,792.7,792.5
HMMsoil1724,353.3,353.2
HMMsoil1725,156.7,156.6
HMMsoil1726,181.5,181.4
HMMsoil1727,132.4,132.3
HMMsoil1728,206.8,206.7
HMMsoil1729,200.4,194.3
HMMsoil1730,179.4,179.2
HMMsoil1731,125.8,125.6
HMMsoil1732,250.8,250.6
HMMsoil1733,271.6,271.4
HMMsoil1734,191.4,191.3
HMMsoil1735,387.1,387.0
HMMsoil1736,74.7,74.6
HMMsoil1738,426.5,426.3
HMMsoil1739,349.2,349.1
HMMsoil1740,112.8,112.7
HMMsoil1741,208.4,208.3
HMMsoil1743,395.8,395.7
HMMsoil1745,30.0,30.0
HMMsoil1747,187.1,187.0
HMMsoil1748,223.8,223.7
HMMsoil1749,126.7,126.5
HMMsoil1750,156.0,155.8
HMMsoil1752,242.5,242.4
HMMsoil1753,166.9,166.8
HMMsoil1754,104.7,104.6
HMMsoil1756,139.0,138.9
HMMsoil1759,163.7,163.6
HMMsoil1760,49.4,46.3
HMMsoil1639,258.1,257.0
HMMsoil1640,159.7,159.6
HMMsoil1641,172.8,172.6
HMMsoil1642,239.0,238.8
HMMsoil1643,113.0,111.7
HMMsoil1644,83.8,83.7
HMMsoil1645,210.9,210.8
HMMsoil1646,173.0,172.9
HMMsoil1647,629.5,629.3
HMMsoil1648,159.9,159.8
HMMsoil1649,219.4,219.2
HMMsoil1650,257.2,257.1
HMMsoil1652,211.3,211.2
HMMsoil1653,214.0,213.8
HMMsoil1654,149.6,149.4
HMMsoil1655,110.5,110.3
HMMsoil1656,214.8,214.7
HMMsoil1657,40.5,40.5
HMMsoil1658,161.0,160.6
HMMsoil1659,285.8,285.7
HMMsoil1660,542.7,541.2
HMMsoil1783,47.0,46.9
HMMsoil1784,138.4,138.3
HMMsoil1785,251.8,163.7
HMMsoil1786,117.1,116.6
HMMsoil1787,224.6,224.4
HMMsoil1788,325.8,325.7
HMMsoil1789,748.0,747.8
HMMsoil1790,398.6,398.4
HMMsoil1791,279.0,278.8
HMMsoil1792,136.0,135.9
HMMsoil1793,78.1,78.0
HMMsoil1796,311.3,311.1
HMMsoil1797,165.5,165.3
HMMsoil1798,160.4,160.2
HMMsoil1799,138.2,138.0
HMMsoil1801,426.2,426.1
HMMsoil1802,440.2,440.1
HMMsoil1803,88.9,88.8
HMMsoil1805,305.0,304.7
HMMsoil1806,40.8,40.8
HMMsoil1807,697.4,697.2
HMMsoil1808,81.8,81.0
HMMsoil1811,305.3,237.0
HMMsoil1812,104.8,104.7
HMMsoil1813,154.3,154.2
HMMsoil1814,105.9,105.8
HMMsoil1816,168.8,168.7
HMMsoil1817,184.0,183.9
HMMsoil1818,123.5,123.4
HMMsoil1819,59.7,59.6
HMMsoil1820,365.0,364.9
HMMsoil1821,188.7,188.5
HMMsoil1822,194.7,194.6
HMMsoil1700,122.7,122.5
HMMsoil1701,210.9,210.7
HMMsoil1702,180.7,180.5
HMMsoil1703,159.9,159.8
HMMsoil1704,40.2,40.2
HMMsoil1705,415.8,415.7
HMMsoil1706,576.0,575.9
HMMsoil1707,176.9,176.7
HMMsoil1708,159.7,159.5
HMMsoil1709,214.1,213.9
HMMsoil1710,144.0,143.8
HMMsoil1711,316.1,169.4
HMMsoil1712,115.6,115.5
HMMsoil1713,813.9,813.7
HMMsoil1714,135.2,135.1
HMMsoil1715,323.6,323.5
HMMsoil1716,251.6,251.5
HMMsoil1717,981.8,981.6
HMMsoil1718,94.2,94.1
HMMsoil1719,238.3,238.2
HMMsoil1720,418.1,415.7
HMMsoil1844,28.8,28.8
HMMsoil1846,239.1,239.0
HMMsoil1848,44.4,44.3
HMMsoil1849,43.2,43.2
HMMsoil1851,209.0,208.8
HMMsoil1852,386.4,386.2
HMMsoil1853,87.3,87.2
HMMsoil1854,51.4,51.3
HMMsoil1855,233.9,233.8
HMMsoil1856,103.0,102.9
HMMsoil1857,92.3,92.2
HMMsoil1858,249.2,249.1
HMMsoil1859,152.8,152.7
HMMsoil1861,45.2,45.1
HMMsoil1862,28.5,28.5
HMMsoil1863,166.1,165.9
HMMsoil1864,101.3,101.2
HMMsoil1865,357.5,259.5
HMMsoil1866,128.8,128.7
HMMsoil1867,99.4,99.2
HMMsoil1869,752.5,752.3
HMMsoil1871,23.2,23.2
HMMsoil1872,173.8,173.7
HMMsoil1873,136.4,136.2
HMMsoil1874,220.7,220.5
HMMsoil1875,371.1,370.9
HMMsoil1876,315.6,315.5
HMMsoil1877,249.7,249.6
HMMsoil1878,697.0,696.8
HMMsoil1879,110.6,110.4
HMMsoil1880,169.3,169.2
HMMsoil1881,69.0,68.9
HMMsoil1882,643.1,642.9
HMMsoil1883,106.6,106.5
HMMsoil1884,89.7,89.6
HMMsoil1885,102.6,102.5
HMMsoil1886,78.1,78.0
HMMsoil1763,259.4,259.3
HMMsoil1764,245.3,245.1
HMMsoil1766,380.3,380.1
HMMsoil1767,49.6,49.6
HMMsoil1768,144.2,144.1
HMMsoil1770,108.5,108.4
HMMsoil1771,71.5,71.4
HMMsoil1772,93.2,93.1
HMMsoil1774,97.0,96.9
HMMsoil1775,326.1,325.9
HMMsoil1776,116.5,116.4
HMMsoil1777,503.7,503.5
HMMsoil1778,124.5,124.4
HMMsoil1780,142.0,141.9
HMMsoil1781,294.6,294.4
HMMsoil1782,155.7,155.6
HMMsoil1887,578.2,578.1
HMMsoil1888,863.0,862.9
HMMsoil1889,95.2,95.1
HMMsoil1890,26.1,25.8
HMMsoil1891,795.9,795.7
HMMsoil1893,173.3,173.1
HMMsoil1894,154.4,149.2
HMMsoil1895,377.5,377.3
HMMsoil1897,141.7,141.6
HMMsoil1824,197.3,196.8
HMMsoil1825,294.6,294.4
HMMsoil1826,189.7,189.6
HMMsoil1827,531.6,531.4
HMMsoil1830,397.1,396.9
HMMsoil1831,318.3,318.0
HMMsoil1833,92.1,92.0
HMMsoil1834,124.9,124.8
HMMsoil1835,250.3,250.1
HMMsoil1836,210.4,172.6
HMMsoil1837,920.5,920.3
HMMsoil1838,184.6,181.5
HMMsoil1839,144.8,144.7
HMMsoil1840,74.5,74.4
HMMsoil1842,213.3,213.1
HMMsoil1843,170.4,169.9
HMMsoil1845,234.2,234.1
HMMsoil2001,805.0,804.8
HMMsoil2002,155.6,155.4
HMMsoil2003,214.3,214.1
HMMsoil2004,297.0,296.9
HMMsoil2005,229.9,229.8
HMMsoil2006,192.8,192.7
HMMsoil2007,404.9,404.8
