genome	contig	protein	gene_number	contig_pos_start	contig_pos_end	frame	is_bin	KEGG_score	METABOLIC_score	Pfam_score	dbCAN_score	PHROG_score	FOAM_score	KEGG_alignment_type	METABOLIC_alignment_type	Pfam_alignment_type	dbCAN_alignment_type	PHROG_alignment_type	FOAM_alignment_type	KEGG_hmm_id	METABOLIC_hmm_id	Pfam_hmm_id	dbCAN_hmm_id	PHROG_hmm_id	FOAM_hmm_id	KEGG_evalue	METABOLIC_evalue	Pfam_evalue	dbCAN_evalue	PHROG_evalue	FOAM_evalue	KEGG_coverage_sequence	METABOLIC_coverage_sequence	Pfam_coverage_sequence	dbCAN_coverage_sequence	PHROG_coverage_sequence	FOAM_coverage_sequence	KEGG_coverage_hmm	METABOLIC_coverage_hmm	Pfam_coverage_hmm	dbCAN_coverage_hmm	PHROG_coverage_hmm	FOAM_coverage_hmm	Pfam_V-score	Pfam_VL-score	KEGG_V-score	KEGG_VL-score	PHROG_V-score	PHROG_VL-score	CAMPER_score	CAMPER_alignment_type	CAMPER_hmm_id	CAMPER_evalue	CAMPER_coverage_sequence	CAMPER_coverage_hmm	gene_length_bases	prot_length_AAs	contig_left_end_dist	contig_right_end_dist	contig_left_end_gene_dist	contig_right_end_gene_dist	contig_avg_KEGG_V-score	contig_avg_Pfam_V-score	contig_avg_PHROG_V-score	contig_avg_KEGG_VL-score	contig_avg_Pfam_VL-score	contig_avg_PHROG_VL-score	circular_contig	window_avg_KEGG_VL-score	window_avg_Pfam_VL-score	window_avg_PHROG_VL-score	window_avg_KEGG_V-score	window_avg_Pfam_V-score	window_avg_PHROG_V-score	candidate_region_id	refined_region_id	viral_region_id	step1_seed_strict_wvl	step1_in_candidate_region	step2_passes_vscore_gate	step2_in_refined_core	step3_bridge_ok	step3_in_walkback_extended	step4_in_snapped_region	step5_in_merged_region	KEGG_viral_left_dist	KEGG_viral_right_dist	Pfam_viral_left_dist	Pfam_viral_right_dist	PHROG_viral_left_dist	PHROG_viral_right_dist	KEGG_MGE_left_dist	KEGG_MGE_right_dist	Pfam_MGE_left_dist	Pfam_MGE_right_dist	PHROG_MGE_left_dist	PHROG_MGE_right_dist	KEGG_V-score_left_MGE	KEGG_V-score_right_MGE	KEGG_VL-score_left_MGE	KEGG_VL-score_right_MGE	Pfam_V-score_left_MGE	Pfam_V-score_right_MGE	Pfam_VL-score_left_MGE	Pfam_VL-score_right_MGE	PHROG_V-score_left_MGE	PHROG_V-score_right_MGE	PHROG_VL-score_left_MGE	PHROG_VL-score_right_MGE	LGBM_viral_prob	Viral_Origin_Confidence
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_2	2	453	758	-1	true																																																	306	102	452.0	14428.0	1.0	32.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	3.5529483099999997	3.3055673266666665	3.213517757	10.0	8.64	10.0	0			true	true	false	false	true	false	false	false	NaN	591.0	NaN	591.0	NaN	591.0	NaN	2052.0	NaN	NaN	NaN	2052.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.71210927	medium
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_3	3	828	1112	-1	true																																																	285	95	827.0	14074.0	2.0	31.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	3.5529483099999997	3.3055673266666665	3.213517757	10.0	8.64	10.0	0			true	true	false	false	true	false	false	false	NaN	285.0	NaN	285.0	NaN	285.0	NaN	1506.0	NaN	NaN	NaN	1506.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.6657293	medium
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_4	4	1135	1659	-1	true	119.919228		100.715561		101.850868		full		full		full		K01462		PF01327.27		phrog_2890		2.1e-35		1.2e-29		4.5e-30		0.8914285714285715		0.8628571428571429		0.8285714285714286		0.5951417004048583		0.9743589743589743		0.96		10.0	3.284881715	10.0	3.283074975	10.0	3.213517757							525	175	1134.0	13527.0	3.0	30.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	3.5529483099999997	3.3055673266666665	3.213517757	10.0	8.64	10.0	0	0	0	true	true	true	true	true	true	true	true	NaN	717.0	NaN	717.0	NaN	NaN	NaN	1008.0	NaN	NaN	NaN	1008.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.32478693	low
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_5	5	1668	1859	1	true																																																	192	64	1667.0	13327.0	4.0	29.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	3.5529483099999997	3.3055673266666665	3.213517757	10.0	8.64	10.0	0	0	0	true	true	false	true	true	true	true	true	525.0	192.0	525.0	192.0	525.0	NaN	NaN	639.0	NaN	NaN	NaN	639.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.731901	medium
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_6	6	1859	2746	1	true	244.996872		139.167999			99.764091	full		full			full	K21929		PF03167.26			HMMsoil968	3.1e-73		2e-41			2.3e-29	0.7905405405405406		0.5135135135135135			0.4966216216216216	0.5542168674698795		1.0			0.9927536231884058	10.0	3.859498558	10.0	3.822821645									888	296	1858.0	12440.0	5.0	28.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	3.5529483099999997	3.5975253379999996	3.213517757	10.0	8.98	10.0	0	0	0	true	true	true	true	true	true	true	true	717.0	NaN	717.0	5196.0	717.0	NaN	NaN	15096.0	NaN	NaN	NaN	17787.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.72431654	medium
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_7	7	2739	2942	-1	true																																																	204	68	2738.0	12244.0	6.0	27.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	3.5529483099999997	3.5975253379999996	3.213517757	10.0	8.98	10.0	0	0	0	true	true	false	true	true	true	true	true	888.0	NaN	888.0	4308.0	1605.0	NaN	1155.0	13941.0	NaN	NaN	1155.0	16632.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.85599154	medium
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_8	8	3072	3293	1	true																																																	222	74	3071.0	11893.0	7.0	26.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	3.5529483099999997	3.5975253379999996	3.213517757	10.0	8.98	10.0	0	0	0	true	true	false	true	true	true	true	true	1092.0	NaN	1092.0	4104.0	1809.0	NaN	1365.0	13731.0	NaN	NaN	1365.0	16422.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.81099105	medium
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_9	9	3387	4025	1	true																																																	639	213	3386.0	11161.0	8.0	25.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	3.5529483099999997	3.5975253379999996	3.213517757	10.0	8.98	10.0	0	0	0	true	true	false	true	true	true	true	true	1314.0	NaN	1314.0	3882.0	2031.0	NaN	1554.0	13542.0	NaN	NaN	1554.0	16233.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8858696	high
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_10	10	4045	4302	1	true																																																	258	86	4044.0	10884.0	9.0	24.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	3.5529483099999997	3.5975253379999996	3.213517757	10.0	8.98	10.0	0	0	0	true	true	false	true	true	true	true	true	1953.0	NaN	1953.0	3243.0	2670.0	NaN	2238.0	12858.0	NaN	NaN	2238.0	15549.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8766055	high
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_11	11	4339	4620	1	true																																																	282	94	4338.0	10566.0	10.0	23.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	3.5529483099999997	3.5975253379999996	3.213517757	10.0	8.98	10.0	0	0	0	true	true	false	true	true	true	true	true	2211.0	NaN	2211.0	2985.0	2928.0	NaN	2634.0	12462.0	NaN	NaN	2634.0	15153.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8335738	medium
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_12	12	4717	5610	1	true			34.554619						full						PF02810.22						2.7e-9						0.08053691275167785						0.8947368421052632				5.92	2.772321707											894	298	4716.0	9576.0	11.0	22.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	3.5529483099999997	3.5975253379999996	3.213517757	10.0	8.98	10.0	0	0	0	true	true	false	true	true	true	true	true	2493.0	NaN	2493.0	2703.0	3210.0	NaN	2973.0	12123.0	NaN	NaN	2973.0	14814.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.82477325	medium
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_13	13	5661	5876	1	true																																																	216	72	5660.0	9310.0	12.0	21.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	3.5529483099999997	3.5975253379999996	3.213517757	10.0	8.98	10.0	0	0	0	true	true	false	true	true	true	true	true	3387.0	NaN	3387.0	1809.0	4104.0	NaN	3933.0	11163.0	NaN	NaN	3933.0	13854.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.89477855	high
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_14	14	5889	6245	1	true																																																	357	119	5888.0	8941.0	13.0	20.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	3.5529483099999997	3.5975253379999996	3.213517757	10.0	8.98	10.0	0	0	0	true	true	false	true	true	true	true	true	3603.0	NaN	3603.0	1593.0	4320.0	NaN	4146.0	10950.0	NaN	NaN	4146.0	13641.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8755096	high
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_15	15	6381	6587	1	true																																																	207	69	6380.0	8599.0	14.0	19.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	3.5529483099999997	3.5975253379999996	3.213517757	10.0	8.98	10.0	0	0	0	true	true	false	true	true	true	true	true	3960.0	NaN	3960.0	1236.0	4677.0	NaN	6075.0	9021.0	NaN	NaN	6075.0	11712.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8650327	medium
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_16	16	6589	7128	1	true																																																	540	180	6588.0	8058.0	15.0	18.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	3.5529483099999997	3.5975253379999996	3.213517757	10.0	8.98	10.0	0	0	0	true	true	false	true	true	true	true	true	4167.0	NaN	4167.0	1029.0	4884.0	NaN	7335.0	7761.0	NaN	NaN	7335.0	10452.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.90610284	high
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_17	17	7172	7660	1	true																																																	489	163	7171.0	7526.0	16.0	17.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	3.8228216449999994	3.7017398789999993	NaN	10.0	8.64	NaN	0	0	0	true	true	false	true	true	true	true	true	4707.0	NaN	4707.0	489.0	5424.0	NaN	8646.0	6450.0	NaN	NaN	8646.0	9141.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9636312	high
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_18	18	7605	8018	-1	true			26.453548						full						PF02195.26						1.3e-6						0.5072463768115942						0.7578947368421053				10.0	4.473399372											414	138	7604.0	7168.0	17.0	16.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	NaN	3.6228605394999995	NaN	NaN	7.960000000000001	NaN	0	0	0	true	true	true	true	true	true	true	true	5196.0	NaN	5196.0	NaN	5913.0	NaN	11334.0	3762.0	NaN	NaN	11334.0	6453.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.924306	high
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_19	19	8015	9160	-1	true																																																	1146	382	8014.0	6026.0	18.0	15.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	NaN	3.6228605394999995	NaN	NaN	7.960000000000001	NaN	0			true	true	false	false	true	false	false	false	5610.0	NaN	414.0	NaN	6327.0	NaN	13605.0	1491.0	NaN	NaN	13605.0	4182.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.89643234	high
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_20	20	9160	9915	-1	true					62.378643						full						phrog_1574						1e-17						0.6785714285714286						0.7208333333333333														756	252	9159.0	5271.0	19.0	14.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	NaN	3.6228605394999995	NaN	NaN	7.960000000000001	NaN	0			true	true	false	false	true	false	false	false	6756.0	NaN	1560.0	NaN	7473.0	NaN	13986.0	1110.0	NaN	NaN	13986.0	3801.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8567739	medium
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_21	21	10073	10477	1	true																																																	405	135	10072.0	4709.0	20.0	13.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	NaN	4.473399371999999	NaN	NaN	10.0	NaN	0			true	true	false	false	true	false	false	false	7512.0	NaN	2316.0	NaN	8229.0	NaN	14745.0	351.0	NaN	NaN	14745.0	3042.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.7712598	medium
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_22	22	10461	10976	1	true																																																	516	172	10460.0	4210.0	21.0	12.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	NaN	4.473399371999999	NaN	NaN	10.0	NaN	0			true	true	false	false	true	false	false	false	7917.0	NaN	2721.0	NaN	8634.0	NaN	15096.0	NaN	NaN	NaN	15096.0	2691.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.8391816	medium
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_23	23	10976	11341	1	true																																																	366	122	10975.0	3845.0	22.0	11.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	NaN	4.473399371999999	NaN	NaN	10.0	NaN	0			true	true	false	false	true	false	false	false	8433.0	NaN	3237.0	NaN	9150.0	NaN	1338.0	NaN	NaN	NaN	16434.0	1353.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.93828946	high
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_24	24	11338	11757	1	true																																																	420	140	11337.0	3429.0	23.0	10.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	NaN	4.473399371999999	NaN	NaN	10.0	NaN	0			true	true	false	false	true	false	false	false	8799.0	NaN	3603.0	NaN	9516.0	NaN	1629.0	NaN	NaN	NaN	16725.0	1062.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9299262	high
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_25	25	11780	12253	1	true																																																	474	158	11779.0	2933.0	24.0	9.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	NaN	4.473399371999999	NaN	NaN	10.0	NaN	0			true	true	false	false	true	false	false	false	9219.0	NaN	4023.0	NaN	9936.0	NaN	2370.0	NaN	NaN	NaN	17466.0	321.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9147477	high
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_26	26	12262	12567	-1	true																																																	306	102	12261.0	2619.0	25.0	8.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	NaN	4.473399371999999	NaN	NaN	10.0	NaN	0			true	true	false	false	true	false	false	false	9693.0	NaN	4497.0	NaN	10410.0	NaN	2691.0	NaN	NaN	NaN	17787.0	8838.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.91043514	high
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_27	27	12645	12848	1	true																																																	204	68	12644.0	2338.0	26.0	7.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	NaN	4.473399371999999	NaN	NaN	10.0	NaN	0			true	true	false	false	true	false	false	false	9999.0	NaN	4803.0	NaN	10716.0	NaN	3138.0	NaN	NaN	NaN	447.0	8391.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9456097	high
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_28	28	12851	13147	1	true																																																	297	99	12850.0	2039.0	27.0	6.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	10203.0	NaN	5007.0	NaN	10920.0	NaN	5382.0	NaN	NaN	NaN	2691.0	6147.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.95483536	high
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_29	29	13149	13883	1	true					55.854763						full						phrog_1574						1e-15						0.9224489795918367						0.9166666666666666														735	245	13148.0	1303.0	28.0	5.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	10500.0	NaN	5304.0	NaN	11217.0	NaN	8973.0	NaN	NaN	NaN	6282.0	2556.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9588433	high
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_30	30	13872	14222	-1	true																																																	351	117	13871.0	964.0	29.0	4.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	11235.0	NaN	6039.0	NaN	11952.0	NaN	9069.0	NaN	NaN	NaN	6378.0	2460.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9592451	high
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_31	31	14162	14518	-1	true																																																	357	119	14161.0	668.0	30.0	3.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	11586.0	NaN	6390.0	NaN	12303.0	NaN	9786.0	NaN	NaN	NaN	7095.0	1743.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.97114235	high
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_32	32	14547	14708	-1	true																																																	162	54	14546.0	478.0	31.0	2.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	11943.0	NaN	6747.0	NaN	12660.0	NaN	10143.0	NaN	NaN	NaN	7452.0	1386.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9716502	high
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_33	33	14728	15057	-1	true																																																	330	110	14727.0	129.0	32.0	1.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	12105.0	NaN	6909.0	NaN	12822.0	NaN	10335.0	NaN	NaN	NaN	7644.0	1194.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.96152145	high
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000011539	vRhyme_bin_1__BAr2D2E2F_000000011539_34	34	15067	15186	-1	true																																																	120	40	15066.0	0.0	33.0	0.0	10.0	8.98	10.0	3.5529483099999997	3.5975253379999996	3.213517757	false	NaN	NaN	NaN	NaN	NaN	NaN				false	false	false	false	false	false	false	false	12435.0	NaN	7239.0	NaN	13152.0	NaN	11085.0	NaN	NaN	NaN	8394.0	444.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9631976	high
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000017828	vRhyme_bin_1__BAr2D2E2F_000000017828_1	1	170	523	-1	true																																																	354	118	169.0	36984.0	0.0	49.0	10.0	10.0	5.18	4.059487684	3.581596718	2.4392695145000003	false	NaN	4.102124856	NaN	NaN	10.0	NaN	0			true	true	false	false	true	false	false	false	NaN	25977.0	NaN	2634.0	NaN	NaN	NaN	3831.0	NaN	NaN	NaN	3831.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9934893	high
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000017828	vRhyme_bin_1__BAr2D2E2F_000000017828_2	2	529	1161	-1	true																																																	633	211	528.0	36346.0	1.0	48.0	10.0	10.0	5.18	4.059487684	3.581596718	2.4392695145000003	false	NaN	4.102124856	NaN	NaN	10.0	NaN	0			true	true	false	false	true	false	false	false	NaN	25623.0	NaN	2280.0	NaN	NaN	NaN	2700.0	NaN	NaN	NaN	2700.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9915049	high
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000017828	vRhyme_bin_1__BAr2D2E2F_000000017828_3	3	1220	1456	-1	true																																																	237	79	1219.0	36051.0	2.0	47.0	10.0	10.0	5.18	4.059487684	3.581596718	2.4392695145000003	false	NaN	4.102124856	NaN	NaN	10.0	NaN	0			true	true	false	false	true	false	false	false	NaN	24990.0	NaN	1647.0	NaN	NaN	NaN	2487.0	NaN	NaN	NaN	2487.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9879616	high
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000017828	vRhyme_bin_1__BAr2D2E2F_000000017828_4	4	1463	2668	-1	true																																																	1206	402	1462.0	34839.0	3.0	46.0	10.0	10.0	5.18	4.059487684	3.581596718	2.4392695145000003	false	NaN	4.102124856	NaN	NaN	10.0	NaN	0			true	true	false	false	true	false	false	false	NaN	24753.0	NaN	1410.0	NaN	NaN	NaN	2151.0	NaN	NaN	NaN	2151.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.98712224	high
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000017828	vRhyme_bin_1__BAr2D2E2F_000000017828_5	5	2687	2890	-1	true																																																	204	68	2686.0	34617.0	4.0	45.0	10.0	10.0	5.18	4.059487684	3.581596718	2.4392695145000003	false	NaN	4.102124856	NaN	NaN	10.0	NaN	0			true	true	false	false	true	false	false	false	NaN	23547.0	NaN	204.0	NaN	NaN	NaN	1707.0	NaN	NaN	NaN	1707.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9818281	high
BAr2D2E2F_vRhyme_bin_1	vRhyme_bin_1__BAr2D2E2F_000000017828	vRhyme_bin_1__BAr2D2E2F_000000017828_6	6	3266	3784	-1	true			28.906301						full						PF01464.26						1.4e-7						0.5144508670520231						0.8034188034188035				10.0	4.102124856											519	173	3265.0	33723.0	5.0	44.0	10.0	10.0	5.18	4.059487684	3.581596718	2.4392695145000003	false	NaN	4.102124856	NaN	NaN	10.0	NaN	0	0		true	true	true	true	true	true	true	false	NaN	23343.0	NaN	23343.0	NaN	NaN	NaN	1437.0	NaN	NaN	NaN	1437.0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.9986588	high
