Protein	Contig	Genome	Function	KEGG_hmm_id	FOAM_hmm_id	Pfam_hmm_id	dbCAN_hmm_id	METABOLIC_hmm_id	CAMPER_hmm_id	PHROG_hmm_id	KEGG_score	FOAM_score	Pfam_score	dbCAN_score	METABOLIC_score	CAMPER_score	PHROG_score	KEGG_coverage	FOAM_coverage	Pfam_coverage	dbCAN_coverage	METABOLIC_coverage	CAMPER_coverage	PHROG_coverage	KEGG_V-score	Pfam_V-score	PHROG_V-score	Viral_Flanking_Genes_Left_Dist	Viral_Flanking_Genes_Right_Dist	MGE_Flanking_Genes_Left_Dist	MGE_Flanking_Genes_Right_Dist	step5_in_merged_region	nonviral_region_pos	Viral_Origin_Confidence	KEGG_Description	FOAM_Description	Pfam_Description	dbCAN_Description	METABOLIC_Description	CAMPER_Description	PHROG_Description	top_hit_hmm_id	top_hit_description	top_hit_db	protein_in_nonviral_region
vRhyme_bin_1__BAr2D2E2F_000000017828_46	vRhyme_bin_1__BAr2D2E2F_000000017828	BAr2D2E2F_vRhyme_bin_1				PF02026.22				phrog_18865			47.391445				144.295288			0.6813186813186813				0.5956284153005464		10.0	9.57	NaN	NaN	849.0	NaN	false		high			RyR domain				""	phrog_18865	""	PHROG	true
vRhyme_bin_1__BAr2D2E2F_000000017828_47	vRhyme_bin_1__BAr2D2E2F_000000017828	BAr2D2E2F_vRhyme_bin_1																										NaN	NaN	1113.0	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000017828_48	vRhyme_bin_1__BAr2D2E2F_000000017828	BAr2D2E2F_vRhyme_bin_1																										NaN	NaN	1488.0	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000017828_49	vRhyme_bin_1__BAr2D2E2F_000000017828	BAr2D2E2F_vRhyme_bin_1																										NaN	NaN	2283.0	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000017828_50	vRhyme_bin_1__BAr2D2E2F_000000017828	BAr2D2E2F_vRhyme_bin_1																										NaN	NaN	3411.0	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000026327_1	vRhyme_bin_1__BAr2D2E2F_000000026327	BAr2D2E2F_vRhyme_bin_1																										NaN	2607.0	NaN	10323.0	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000026327_2	vRhyme_bin_1__BAr2D2E2F_000000026327	BAr2D2E2F_vRhyme_bin_1																										NaN	2136.0	NaN	9966.0	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000026327_3	vRhyme_bin_1__BAr2D2E2F_000000026327	BAr2D2E2F_vRhyme_bin_1																										NaN	1905.0	NaN	9609.0	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000026327_4	vRhyme_bin_1__BAr2D2E2F_000000026327	BAr2D2E2F_vRhyme_bin_1																										NaN	603.0	NaN	9438.0	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000026327_5	vRhyme_bin_1__BAr2D2E2F_000000026327	BAr2D2E2F_vRhyme_bin_1				PF08719.18				phrog_1017			144.355331				146.121429			0.9386503067484663				0.8764705882352941		10.0	10.0	NaN	5931.0	NaN	8349.0	true		high			NADAR domain				""	phrog_1017	""	PHROG	false
vRhyme_bin_1__BAr2D2E2F_000000026327_6	vRhyme_bin_1__BAr2D2E2F_000000026327	BAr2D2E2F_vRhyme_bin_1																										519.0	5412.0	NaN	8073.0	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000026327_7	vRhyme_bin_1__BAr2D2E2F_000000026327	BAr2D2E2F_vRhyme_bin_1																										990.0	4941.0	NaN	7683.0	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000026327_8	vRhyme_bin_1__BAr2D2E2F_000000026327	BAr2D2E2F_vRhyme_bin_1																										1254.0	4677.0	NaN	7209.0	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000026327_9	vRhyme_bin_1__BAr2D2E2F_000000026327	BAr2D2E2F_vRhyme_bin_1																										1896.0	4035.0	NaN	7005.0	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000026327_10	vRhyme_bin_1__BAr2D2E2F_000000026327	BAr2D2E2F_vRhyme_bin_1	Mobilization protein NikA			PF21983.3							28.854742							0.6666666666666666								2331.0	3600.0	NaN	5511.0	true		high			Mobilization protein NikA					PF21983	Mobilization protein NikA	Pfam	false
vRhyme_bin_1__BAr2D2E2F_000000026327_11	vRhyme_bin_1__BAr2D2E2F_000000026327	BAr2D2E2F_vRhyme_bin_1																										2535.0	3396.0	NaN	5172.0	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000026327_12	vRhyme_bin_1__BAr2D2E2F_000000026327	BAr2D2E2F_vRhyme_bin_1																										3411.0	2520.0	NaN	4239.0	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000026327_13	vRhyme_bin_1__BAr2D2E2F_000000026327	BAr2D2E2F_vRhyme_bin_1																										4107.0	1824.0	NaN	3810.0	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000026327_14	vRhyme_bin_1__BAr2D2E2F_000000026327	BAr2D2E2F_vRhyme_bin_1																										4227.0	1704.0	NaN	3186.0	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000026327_15	vRhyme_bin_1__BAr2D2E2F_000000026327	BAr2D2E2F_vRhyme_bin_1																										4446.0	1485.0	NaN	2694.0	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000026327_16	vRhyme_bin_1__BAr2D2E2F_000000026327	BAr2D2E2F_vRhyme_bin_1																										4701.0	1230.0	NaN	2283.0	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000026327_17	vRhyme_bin_1__BAr2D2E2F_000000026327	BAr2D2E2F_vRhyme_bin_1																										4977.0	954.0	NaN	1554.0	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000026327_18	vRhyme_bin_1__BAr2D2E2F_000000026327	BAr2D2E2F_vRhyme_bin_1								phrog_5928							119.403519							0.9435483870967742				5559.0	372.0	NaN	1323.0	true		high							""	phrog_5928	""	PHROG	false
vRhyme_bin_1__BAr2D2E2F_000000026327_19	vRhyme_bin_1__BAr2D2E2F_000000026327	BAr2D2E2F_vRhyme_bin_1	E2.7.11.1; non-specific serine/threonine protein kinase [EC:2.7.11.1]		HMMsoil122906	PF00176.30						104.849419	88.105202						0.8422619047619048	0.8055555555555556						10.0		5931.0	4587.0	NaN	780.0	true		high		E2.7.11.1; non-specific serine/threonine protein kinase [EC:2.7.11.1]	SNF2-related domain					HMMsoil122906	E2.7.11.1; non-specific serine/threonine protein kinase [EC:2.7.11.1]	FOAM	false
vRhyme_bin_1__BAr2D2E2F_000000026327_20	vRhyme_bin_1__BAr2D2E2F_000000026327	BAr2D2E2F_vRhyme_bin_1																										1758.0	2829.0	NaN	477.0	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000026327_21	vRhyme_bin_1__BAr2D2E2F_000000026327	BAr2D2E2F_vRhyme_bin_1																										1923.0	2664.0	NaN	225.0	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000026327_22	vRhyme_bin_1__BAr2D2E2F_000000026327	BAr2D2E2F_vRhyme_bin_1																										2310.0	2277.0	NaN	NaN	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000026327_23	vRhyme_bin_1__BAr2D2E2F_000000026327	BAr2D2E2F_vRhyme_bin_1																										2847.0	1740.0	573.0	NaN	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000026327_24	vRhyme_bin_1__BAr2D2E2F_000000026327	BAr2D2E2F_vRhyme_bin_1																										3303.0	1284.0	831.0	NaN	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000026327_25	vRhyme_bin_1__BAr2D2E2F_000000026327	BAr2D2E2F_vRhyme_bin_1																										3765.0	822.0	1521.0	NaN	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000026327_26	vRhyme_bin_1__BAr2D2E2F_000000026327	BAr2D2E2F_vRhyme_bin_1				PF03235.20				phrog_1583			35.086422				75.776344			0.33				0.354916067146283		10.0	10.0	4587.0	NaN	1827.0	NaN	true		high			GmrSD restriction endonuclease, N-terminal domain				""	phrog_1583	""	PHROG	false
vRhyme_bin_1__BAr2D2E2F_000000026327_27	vRhyme_bin_1__BAr2D2E2F_000000026327	BAr2D2E2F_vRhyme_bin_1																										699.0	NaN	NaN	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000033052_1	vRhyme_bin_1__BAr2D2E2F_000000033052	BAr2D2E2F_vRhyme_bin_1																										NaN	4113.0	NaN	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000033052_2	vRhyme_bin_1__BAr2D2E2F_000000033052	BAr2D2E2F_vRhyme_bin_1																										NaN	2859.0	NaN	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000033052_3	vRhyme_bin_1__BAr2D2E2F_000000033052	BAr2D2E2F_vRhyme_bin_1																										NaN	2511.0	NaN	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000033052_4	vRhyme_bin_1__BAr2D2E2F_000000033052	BAr2D2E2F_vRhyme_bin_1																										NaN	2205.0	NaN	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000033052_5	vRhyme_bin_1__BAr2D2E2F_000000033052	BAr2D2E2F_vRhyme_bin_1	head maturation protease			PF04233.20				phrog_595			29.940231				33.033951			0.9553571428571429				0.39571150097465885		10.0	10.0	NaN	NaN	NaN	NaN	true		high			Phage Mu protein F like protein				head maturation protease	phrog_595	head maturation protease	PHROG	false
vRhyme_bin_1__BAr2D2E2F_000000033052_6	vRhyme_bin_1__BAr2D2E2F_000000033052	BAr2D2E2F_vRhyme_bin_1	KTSC domain			PF13619.12				phrog_8113			60.986362				42.569252			1.0				0.625		10.0	0.92	1020.0	NaN	NaN	NaN	true		high			KTSC domain				""	PF13619	KTSC domain	Pfam	false
vRhyme_bin_1__BAr2D2E2F_000000033052_7	vRhyme_bin_1__BAr2D2E2F_000000033052	BAr2D2E2F_vRhyme_bin_1																										426.0	NaN	NaN	NaN	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000033052_8	vRhyme_bin_1__BAr2D2E2F_000000033052	BAr2D2E2F_vRhyme_bin_1																										636.0	NaN	NaN	NaN	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000033052_9	vRhyme_bin_1__BAr2D2E2F_000000033052	BAr2D2E2F_vRhyme_bin_1																										909.0	NaN	NaN	NaN	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000033052_10	vRhyme_bin_1__BAr2D2E2F_000000033052	BAr2D2E2F_vRhyme_bin_1	endonuclease							phrog_3322							102.209595							0.6851851851851852				1320.0	NaN	NaN	NaN	true		high							endonuclease	phrog_3322	endonuclease	PHROG	false
vRhyme_bin_1__BAr2D2E2F_000000033052_11	vRhyme_bin_1__BAr2D2E2F_000000033052	BAr2D2E2F_vRhyme_bin_1																										1644.0	NaN	NaN	NaN	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000033052_12	vRhyme_bin_1__BAr2D2E2F_000000033052	BAr2D2E2F_vRhyme_bin_1																										2346.0	NaN	NaN	NaN	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000033052_13	vRhyme_bin_1__BAr2D2E2F_000000033052	BAr2D2E2F_vRhyme_bin_1				PF02026.22				phrog_18865			37.776215				133.880463			0.4945054945054945				0.5901639344262295		10.0	9.57	3171.0	NaN	NaN	NaN	true		high			RyR domain				""	phrog_18865	""	PHROG	false
vRhyme_bin_1__BAr2D2E2F_000000033052_14	vRhyme_bin_1__BAr2D2E2F_000000033052	BAr2D2E2F_vRhyme_bin_1	major head protein							phrog_1357							42.977962							0.7191011235955056				429.0	NaN	NaN	NaN	false		high							major head protein	phrog_1357	major head protein	PHROG	true
vRhyme_bin_1__BAr2D2E2F_000000033052_15	vRhyme_bin_1__BAr2D2E2F_000000033052	BAr2D2E2F_vRhyme_bin_1																										1824.0	NaN	NaN	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000033052_16	vRhyme_bin_1__BAr2D2E2F_000000033052	BAr2D2E2F_vRhyme_bin_1																										2262.0	NaN	NaN	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000033052_17	vRhyme_bin_1__BAr2D2E2F_000000033052	BAr2D2E2F_vRhyme_bin_1																										2673.0	NaN	NaN	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000033052_18	vRhyme_bin_1__BAr2D2E2F_000000033052	BAr2D2E2F_vRhyme_bin_1																										3006.0	NaN	NaN	2322.0	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000033052_19	vRhyme_bin_1__BAr2D2E2F_000000033052	BAr2D2E2F_vRhyme_bin_1																										3729.0	NaN	NaN	1995.0	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000033052_20	vRhyme_bin_1__BAr2D2E2F_000000033052	BAr2D2E2F_vRhyme_bin_1																										4296.0	NaN	NaN	894.0	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000033052_21	vRhyme_bin_1__BAr2D2E2F_000000033052	BAr2D2E2F_vRhyme_bin_1																										5049.0	NaN	NaN	270.0	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000033052_22	vRhyme_bin_1__BAr2D2E2F_000000033052	BAr2D2E2F_vRhyme_bin_1																										7677.0	NaN	NaN	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000033052_23	vRhyme_bin_1__BAr2D2E2F_000000033052	BAr2D2E2F_vRhyme_bin_1																										8118.0	NaN	573.0	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000033052_24	vRhyme_bin_1__BAr2D2E2F_000000033052	BAr2D2E2F_vRhyme_bin_1																										8721.0	NaN	861.0	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000033052_25	vRhyme_bin_1__BAr2D2E2F_000000033052	BAr2D2E2F_vRhyme_bin_1																										8958.0	NaN	1245.0	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000033052_26	vRhyme_bin_1__BAr2D2E2F_000000033052	BAr2D2E2F_vRhyme_bin_1																										10854.0	NaN	2031.0	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000109736_1	vRhyme_bin_1__BAr2D2E2F_000000109736	BAr2D2E2F_vRhyme_bin_1																										NaN	8445.0	10881.0	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000109736_2	vRhyme_bin_1__BAr2D2E2F_000000109736	BAr2D2E2F_vRhyme_bin_1								phrog_21008							63.193481							0.9069767441860465				NaN	8040.0	11226.0	NaN	false		high							""	phrog_21008	""	PHROG	true
vRhyme_bin_1__BAr2D2E2F_000000109736_3	vRhyme_bin_1__BAr2D2E2F_000000109736	BAr2D2E2F_vRhyme_bin_1																										NaN	7683.0	11364.0	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000109736_4	vRhyme_bin_1__BAr2D2E2F_000000109736	BAr2D2E2F_vRhyme_bin_1																										NaN	7326.0	11619.0	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000109736_5	vRhyme_bin_1__BAr2D2E2F_000000109736	BAr2D2E2F_vRhyme_bin_1																										NaN	7155.0	12114.0	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000109736_6	vRhyme_bin_1__BAr2D2E2F_000000109736	BAr2D2E2F_vRhyme_bin_1																										NaN	6066.0	12411.0	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000109736_7	vRhyme_bin_1__BAr2D2E2F_000000109736	BAr2D2E2F_vRhyme_bin_1																										NaN	5790.0	13785.0	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000109736_8	vRhyme_bin_1__BAr2D2E2F_000000109736	BAr2D2E2F_vRhyme_bin_1																										NaN	5400.0	14451.0	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000109736_9	vRhyme_bin_1__BAr2D2E2F_000000109736	BAr2D2E2F_vRhyme_bin_1																										NaN	4926.0	14715.0	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000109736_10	vRhyme_bin_1__BAr2D2E2F_000000109736	BAr2D2E2F_vRhyme_bin_1																										NaN	4722.0	15132.0	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000109736_11	vRhyme_bin_1__BAr2D2E2F_000000109736	BAr2D2E2F_vRhyme_bin_1																										NaN	3228.0	15621.0	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000109736_12	vRhyme_bin_1__BAr2D2E2F_000000109736	BAr2D2E2F_vRhyme_bin_1																										NaN	2889.0	15942.0	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000109736_13	vRhyme_bin_1__BAr2D2E2F_000000109736	BAr2D2E2F_vRhyme_bin_1								phrog_5443							90.886032							0.3832752613240418				NaN	1956.0	16884.0	NaN	false		high							""	phrog_5443	""	PHROG	true
vRhyme_bin_1__BAr2D2E2F_000000109736_14	vRhyme_bin_1__BAr2D2E2F_000000109736	BAr2D2E2F_vRhyme_bin_1																										NaN	1527.0	NaN	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000109736_15	vRhyme_bin_1__BAr2D2E2F_000000109736	BAr2D2E2F_vRhyme_bin_1																										NaN	903.0	NaN	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000109736_16	vRhyme_bin_1__BAr2D2E2F_000000109736	BAr2D2E2F_vRhyme_bin_1																										NaN	411.0	NaN	NaN	false		medium											true
vRhyme_bin_1__BAr2D2E2F_000000109736_17	vRhyme_bin_1__BAr2D2E2F_000000109736	BAr2D2E2F_vRhyme_bin_1	metal-dependent phosphohydrolase		HMMsoil58561	PF13328.13				phrog_990		44.616714	56.029724				110.215012		0.8571428571428571	0.8012820512820513				0.3663101604278075		10.0	10.0	NaN	2283.0	NaN	NaN	true		high		relA; GTP pyrophosphokinase [EC:2.7.6.5]	HD domain				metal-dependent phosphohydrolase	phrog_990	metal-dependent phosphohydrolase	PHROG	false
vRhyme_bin_1__BAr2D2E2F_000000109736_18	vRhyme_bin_1__BAr2D2E2F_000000109736	BAr2D2E2F_vRhyme_bin_1																										729.0	1554.0	NaN	NaN	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000109736_19	vRhyme_bin_1__BAr2D2E2F_000000109736	BAr2D2E2F_vRhyme_bin_1				PF24963.2				phrog_24212			78.184746				80.288582			0.8877551020408163				0.45098039215686275				960.0	1323.0	NaN	NaN	true		high			Domain of unknown function (DUF7768)				""	phrog_24212	""	PHROG	false
vRhyme_bin_1__BAr2D2E2F_000000109736_20	vRhyme_bin_1__BAr2D2E2F_000000109736	BAr2D2E2F_vRhyme_bin_1																										1503.0	780.0	NaN	NaN	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000109736_21	vRhyme_bin_1__BAr2D2E2F_000000109736	BAr2D2E2F_vRhyme_bin_1																										1806.0	477.0	NaN	NaN	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000109736_22	vRhyme_bin_1__BAr2D2E2F_000000109736	BAr2D2E2F_vRhyme_bin_1																										2058.0	225.0	NaN	NaN	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000109736_23	vRhyme_bin_1__BAr2D2E2F_000000109736	BAr2D2E2F_vRhyme_bin_1	HNH endonuclease			PF01844.30				phrog_16726			36.81881				55.949623			0.9787234042553191				0.30194805194805197		10.0	10.0	2283.0	NaN	NaN	NaN	true		high			HNH endonuclease				HNH endonuclease	phrog_16726	HNH endonuclease	PHROG	false
vRhyme_bin_1__BAr2D2E2F_000000109736_24	vRhyme_bin_1__BAr2D2E2F_000000109736	BAr2D2E2F_vRhyme_bin_1																										573.0	NaN	NaN	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000109736_25	vRhyme_bin_1__BAr2D2E2F_000000109736	BAr2D2E2F_vRhyme_bin_1																										831.0	NaN	NaN	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000109736_26	vRhyme_bin_1__BAr2D2E2F_000000109736	BAr2D2E2F_vRhyme_bin_1																										1521.0	NaN	NaN	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000109736_27	vRhyme_bin_1__BAr2D2E2F_000000109736	BAr2D2E2F_vRhyme_bin_1																										1827.0	NaN	NaN	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000166864_1	vRhyme_bin_1__BAr2D2E2F_000000166864	BAr2D2E2F_vRhyme_bin_1																										NaN	912.0	NaN	NaN	false		high											true
vRhyme_bin_1__BAr2D2E2F_000000166864_2	vRhyme_bin_1__BAr2D2E2F_000000166864	BAr2D2E2F_vRhyme_bin_1	baseplate wedge subunit			PF04865.20				phrog_6			29.356087				120.628036			0.775				0.572992700729927		10.0	10.0	NaN	7863.0	NaN	NaN	true		high			Baseplate J-like protein barrel domain				baseplate wedge subunit	phrog_6	baseplate wedge subunit	PHROG	false
vRhyme_bin_1__BAr2D2E2F_000000166864_3	vRhyme_bin_1__BAr2D2E2F_000000166864	BAr2D2E2F_vRhyme_bin_1																										1116.0	6747.0	NaN	NaN	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000166864_4	vRhyme_bin_1__BAr2D2E2F_000000166864	BAr2D2E2F_vRhyme_bin_1																										3060.0	4803.0	NaN	NaN	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000166864_5	vRhyme_bin_1__BAr2D2E2F_000000166864	BAr2D2E2F_vRhyme_bin_1																										4695.0	3168.0	NaN	NaN	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000166864_6	vRhyme_bin_1__BAr2D2E2F_000000166864	BAr2D2E2F_vRhyme_bin_1																										6414.0	1449.0	NaN	NaN	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000166864_7	vRhyme_bin_1__BAr2D2E2F_000000166864	BAr2D2E2F_vRhyme_bin_1																										7056.0	807.0	NaN	NaN	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000166864_8	vRhyme_bin_1__BAr2D2E2F_000000166864	BAr2D2E2F_vRhyme_bin_1																										7590.0	273.0	NaN	NaN	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000166864_9	vRhyme_bin_1__BAr2D2E2F_000000166864	BAr2D2E2F_vRhyme_bin_1	DNA helicase			PF04851.22				phrog_16			57.153351				166.929535			0.9695121951219512				0.385395537525355		10.0	10.0	7863.0	3306.0	NaN	NaN	true		high			Type III restriction enzyme, res subunit				DNA helicase	phrog_16	DNA helicase	PHROG	false
vRhyme_bin_1__BAr2D2E2F_000000166864_10	vRhyme_bin_1__BAr2D2E2F_000000166864	BAr2D2E2F_vRhyme_bin_1																										1476.0	1830.0	NaN	NaN	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000166864_11	vRhyme_bin_1__BAr2D2E2F_000000166864	BAr2D2E2F_vRhyme_bin_1																										1935.0	1371.0	NaN	NaN	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000166864_12	vRhyme_bin_1__BAr2D2E2F_000000166864	BAr2D2E2F_vRhyme_bin_1																										2412.0	894.0	NaN	NaN	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000166864_13	vRhyme_bin_1__BAr2D2E2F_000000166864	BAr2D2E2F_vRhyme_bin_1																										2799.0	507.0	NaN	1596.0	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000166864_14	vRhyme_bin_1__BAr2D2E2F_000000166864	BAr2D2E2F_vRhyme_bin_1																										3048.0	258.0	NaN	1389.0	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000166864_15	vRhyme_bin_1__BAr2D2E2F_000000166864	BAr2D2E2F_vRhyme_bin_1	thyX, thy1; thymidylate synthase (FAD) [EC:2.1.1.148]	K03465	HMMsoil118968	PF02511.21				phrog_10644	141.761581	122.581306	128.038239				55.559162	0.6421404682274248	0.9358288770053476	0.9947643979057592				0.94375	10.0	10.0	10.0	3306.0	780.0	NaN	1086.0	true		high	thyX, thy1; thymidylate synthase (FAD) [EC:2.1.1.148]	thyX, thy1; thymidylate synthase (FAD) [EC:2.1.1.148]	Thymidylate synthase complementing protein				thymidylate synthase	K03465	thyX, thy1; thymidylate synthase (FAD) [EC:2.1.1.148]	KEGG	false
vRhyme_bin_1__BAr2D2E2F_000000166864_16	vRhyme_bin_1__BAr2D2E2F_000000166864	BAr2D2E2F_vRhyme_bin_1	DnaB-like replicative helicase	K02314		PF00772.27				phrog_19	86.894791		39.77438				93.799736	0.7252559726962458		0.9223300970873787				0.6811594202898551	10.0	10.0	10.0	780.0	1689.0	NaN	660.0	true		high	dnaB; replicative DNA helicase [EC:5.6.2.3]		DnaB-like helicase N terminal domain				DnaB-like replicative helicase	phrog_19	DnaB-like replicative helicase	PHROG	false
vRhyme_bin_1__BAr2D2E2F_000000166864_17	vRhyme_bin_1__BAr2D2E2F_000000166864	BAr2D2E2F_vRhyme_bin_1																										1464.0	225.0	NaN	NaN	true		high											false
vRhyme_bin_1__BAr2D2E2F_000000166864_18	vRhyme_bin_1__BAr2D2E2F_000000166864	BAr2D2E2F_vRhyme_bin_1	HNH endonuclease			PF01844.30				phrog_11604			34.758747				58.850887			0.9787234042553191				0.5625		10.0	1.23	1689.0	492.0	582.0	NaN	true		high			HNH endonuclease				HNH endonuclease	phrog_11604	HNH endonuclease	PHROG	false
vRhyme_bin_1__BAr2D2E2F_000000166864_19	vRhyme_bin_1__BAr2D2E2F_000000166864	BAr2D2E2F_vRhyme_bin_1	DNA primase		HMMsoil6334	PF13362.13				phrog_47		33.075665	27.9793				113.713081		0.4794520547945205	0.9473684210526315				0.31784582893347413		10.0	10.0	492.0	NaN	1323.0	NaN	true		high		dnaG; DNA primase [EC:2.7.7.101]	Toprim domain				DNA primase	phrog_47	DNA primase	PHROG	false
vRhyme_bin_1__BAr2D2E2F_000000166864_20	vRhyme_bin_1__BAr2D2E2F_000000166864	BAr2D2E2F_vRhyme_bin_1	Bacterial regulatory protein, Fis family			PF02954.26							34.098309							0.7380952380952381						5.4		1014.0	NaN	2427.0	NaN	false		high			Bacterial regulatory protein, Fis family					PF02954	Bacterial regulatory protein, Fis family	Pfam	true
