id	V-score	VL-score	db	name
K05876	2.97	2.472756449	KEGG	trg; methyl-accepting chemotaxis protein III, ribose and galactose sensor receptor
K05877	2.95	2.469822016	KEGG	tap; methyl-accepting chemotaxis protein IV, peptide sensor receptor
K05880	2.53	2.403120521	KEGG	dhaR; transcriptional activator for dhaKLM operon
K06054			KEGG	HES1; hairy and enhancer of split 1
K06055			KEGG	HES5; hairy and enhancer of split 5
K06062	0.01	0.0	KEGG	PCAF, KAT2, GCN5; histone acetyltransferase [EC:2.3.1.48]
K06065			KEGG	NCOR2, SMRT; nuclear receptor co-repressor 2
K06066	0.41	1.612783857	KEGG	CIR; CBF1 interacting corepressor
K06067	1.24	2.093421685	KEGG	HDAC1_2; histone deacetylase 1/2 [EC:3.5.1.98]
K06075	5.73	2.758154622	KEGG	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin
K06101	0.4	1.602059991	KEGG	ASH1L; [histone H3]-lysine4 N-trimethyltransferase ASH1L [EC:2.1.1.354]
K06140	0.45	1.653212514	KEGG	rnk; regulator of nucleoside diphosphate kinase
K06145	1.5	2.176091259	KEGG	gntR; LacI family transcriptional regulator, gluconate utilization system Gnt-I transcriptional repressor
K06146	0.9	1.954242509	KEGG	idnR, gntH; LacI family transcriptional regulator, gluconate utilization system Gnt-II transcriptional activator
K06154	0.22	1.342422681	KEGG	lysM; Lrp/AsnC family transcriptional regulator, involved in the regulation of lysine biosynthesis
K06170			KEGG	PSENEN, PEN2; presenilin enhancer 2
K06197	3.55	2.550228353	KEGG	chaB; cation transport regulator
K06204	7.29	2.862727528	KEGG	dksA; RNA polymerase-binding transcription factor
K06211	9.21	2.96425963	KEGG	nadR; HTH-type transcriptional regulator, transcriptional repressor of NAD biosynthesis genes [EC:2.7.7.1 2.7.1.22]
K06266	0.15	1.176091259	KEGG	CD47; CD47 antigen (Rh-related antigen, integrin-associated signal transducer)
K06268	0.18	1.255272505	KEGG	PPP3R, CNB; serine/threonine-protein phosphatase 2B regulatory subunit
K06270	10.0	3.147057671	KEGG	PPP1R12A, MYPT1; protein phosphatase 1 regulatory subunit 12A
K06283	1.62	2.209515015	KEGG	spoIIID; putative DeoR family transcriptional regulator, stage III sporulation protein D
K06284	10.0	3.117602692	KEGG	abrB, abh; AbrB family transcriptional regulator, transcriptional pleiotropic regulator of transition state genes
K06285			KEGG	mtrB; transcription attenuation protein (tryptophan RNA-binding attenuator protein)
K06286	0.31	1.491361694	KEGG	ezrA; septation ring formation regulator
K06314	0.64	1.806179974	KEGG	rsfA; prespore-specific regulator
K06315			KEGG	splA; transcriptional regulator of the spore photoproduct lyase operon
K06317	0.02	0.301029996	KEGG	bofA; inhibitor of the pro-sigma K processing machinery
K06318			KEGG	bofC; forespore regulator of the sigma-K checkpoint
K06349			KEGG	kbaA; KinB signaling pathway activation protein
K06353			KEGG	phrC; phosphatase RapC regulator
K06354	0.02	0.301029996	KEGG	phrE; phosphatase RapE regulator
K06355			KEGG	phrF; phosphatase RapF regulator
K06356			KEGG	phrG; phosphatase RapG regulator
K06357	0.01	0.0	KEGG	phrI; phosphatase RapI regulator
K06358	0.07	0.84509804	KEGG	phrK; phosphatase RapK regulator
K06359	1.41	2.149219113	KEGG	rapA, spo0L; response regulator aspartate phosphatase A (stage 0 sporulation protein L) [EC:3.1.-.-]
K06360	1.62	2.209515015	KEGG	rapB; response regulator aspartate phosphatase B [EC:3.1.-.-]
K06361	1.42	2.152288344	KEGG	rapC; response regulator aspartate phosphatase C [EC:3.1.-.-]
K06362	0.84	1.924279286	KEGG	rapD; response regulator aspartate phosphatase D [EC:3.1.-.-]
K06363	1.03	2.012837225	KEGG	rapE; response regulator aspartate phosphatase E [EC:3.1.-.-]
K06364	1.04	2.017033339	KEGG	rapF; response regulator aspartate phosphatase F [EC:3.1.-.-]
K06365	1.63	2.212187604	KEGG	rapG; response regulator aspartate phosphatase G [EC:3.1.-.-]
K06366	1.36	2.133538908	KEGG	rapH; response regulator aspartate phosphatase H [EC:3.1.-.-]
K06367	1.59	2.201397124	KEGG	rapI; response regulator aspartate phosphatase I [EC:3.1.-.-]
K06368	1.72	2.235528447	KEGG	rapJ; response regulator aspartate phosphatase J [EC:3.1.-.-]
K06369	0.88	1.944482672	KEGG	rapK; response regulator aspartate phosphatase K [EC:3.1.-.-]
K06376	0.95	1.977723605	KEGG	spo0E; stage 0 sporulation regulatory protein
K06378	0.79	1.897627091	KEGG	spoIIAA; stage II sporulation protein AA (anti-sigma F factor antagonist)
K06379	0.28	1.447158031	KEGG	spoIIAB; stage II sporulation protein AB (anti-sigma F factor) [EC:2.7.11.1]
K06383	0.03	0.477121255	KEGG	spoIIGA; stage II sporulation protein GA (sporulation sigma-E factor processing peptidase) [EC:3.4.23.-]
K06437	0.01	0.0	KEGG	yknT; sigma-E controlled sporulation protein
K06536	0.06	0.77815125	KEGG	SLAMF1, CD150; signaling lymphocytic activation molecule family member 1
K06551	0.16	1.204119983	KEGG	SIRPA_B1_G, CD172; signal-regulatory protein alpha/beta1/gamma
K06596	10.0	3.0	KEGG	chpA; chemosensory pili system protein ChpA (sensor histidine kinase/response regulator)
K06597	0.14	1.146128036	KEGG	chpB; chemosensory pili system protein ChpB (putative protein-glutamate methylesterase)
K06598			KEGG	chpC; chemosensory pili system protein ChpC
K06599	2.6	2.414973348	KEGG	chpD; AraC family transcriptional regulator, chemosensory pili system protein ChpD
K06600	0.2	1.301029996	KEGG	chpE; chemosensory pili system protein ChpE
K06601	0.02	0.301029996	KEGG	flbT; flagellar biosynthesis repressor protein FlbT
K06602	0.02	0.301029996	KEGG	flaF; flagellar biosynthesis activator protein FlaF
K06608	0.27	1.431363764	KEGG	iolR; DeoR family transcriptional regulator, myo-inositol catabolism operon repressor
K06620			KEGG	E2F3; transcription factor E2F3
K06647	8.61	2.935003151	KEGG	MBP1; transcription factor MBP1
K06648	7.03	2.846955325	KEGG	SWI6; regulatory protein SWI6
K06649	3.9	2.591064607	KEGG	SWI4; regulatory protein SWI4
K06655	10.0	3.256477206	KEGG	PHO85; negative regulator of the PHO system [EC:2.7.11.22]
K06658			KEGG	PHO4; phosphate system positive regulatory protein PHO4
K06665	2.11	2.324282455	KEGG	SSN6, CYC8; general transcriptional corepressor CYC8
K06666	2.14	2.330413773	KEGG	TUP1; general transcriptional corepressor TUP1
K06670			KEGG	SCC1, MCD1, RAD21; cohesin complex subunit SCC1
K06671			KEGG	STAG1_2, SCC3, IRR1; cohesin complex subunit SA-1/2
K06672	0.01	0.0	KEGG	SCC2, NIPBL; cohesin loading factor subunit SCC2
K06673			KEGG	SCC4; cohesin loading factor subunit SCC4
K06685			KEGG	MOB1, Mats; MOB kinase activator 1
K06691			KEGG	RPN13; 26S proteasome regulatory subunit N13
K06692			KEGG	PSMD5; 26S proteasome non-ATPase regulatory subunit 5
K06693	0.03	0.477121255	KEGG	PSMD9, RPN4; 26S proteasome regulatory subunit N4
K06694	10.0	3.543819805	KEGG	PSMD10; 26S proteasome non-ATPase regulatory subunit 10
K06695	0.02	0.301029996	KEGG	PSMC3IP; 26S proteasome regulatory subunit, ATPase 3, interacting protein
K06696	0.01	0.0	KEGG	PSME1; proteasome activator subunit 1 (PA28 alpha)
K06697	0.01	0.0	KEGG	PSME2; proteasome activator subunit 2 (PA28 beta)
K06698	0.01	0.0	KEGG	PSME3; proteasome activator subunit 3 (PA28 gamma)
K06699			KEGG	PSME4; proteasome activator subunit 4
K06709	0.01	0.0	KEGG	KDM4, JMJD2, JHDM3; [histone H3]-trimethyl-L-lysine9/36 demethylase [EC:1.14.11.66 1.14.11.69]
K06714	4.15	2.618048097	KEGG	rocR; arginine utilization regulatory protein
K06729			KEGG	PTGFRN, CD315; prostaglandin F2 receptor negative regulator
K06775	0.83	1.919078092	KEGG	NEGR1; neuronal growth regulator 1
K06878	1.05	2.021189299	KEGG	K06878; tRNA-binding protein
K06899	4.36	2.639486489	KEGG	ndpA; nucleoid-associated protein
K06930	3.24	2.51054501	KEGG	bat; HTH-type transcriptional regulator, bacterioopsin transcriptional activator and related proteins
K07110	10.0	4.042221002	KEGG	ramB; XRE family transcriptional regulator, fatty acid utilization regulator
K07132	10.0	3.234770295	KEGG	MuB; Enterobacteriaceae phage ATP-dependent target DNA activator
K07165	0.33	1.51851394	KEGG	fecR; transmembrane sensor
K07167	0.02	0.301029996	KEGG	chrR; putative transcriptional regulator
K07183	1.23	2.089905111	KEGG	nasT; two-component system, response regulator / RNA-binding antiterminator
K07189			KEGG	PPP1R3; protein phosphatase 1 regulatory subunit 3A/B/C/D/E
K07197			KEGG	SREBP1, SREBF1; sterol regulatory element-binding transcription factor 1
K07199	0.12	1.079181246	KEGG	PRKAB; 5'-AMP-activated protein kinase, regulatory beta subunit
K07200	0.3	1.477121255	KEGG	PRKAG; 5'-AMP-activated protein kinase, regulatory gamma subunit
K07202			KEGG	PPARGC1A, PGC1A; alpha peroxisome proliferator-activated receptor gamma coactivator 1-alpha
K07204	1.09	2.037426498	KEGG	RAPTOR; regulatory associated protein of mTOR
K07213	0.94	1.973127854	KEGG	ATOX1, ATX1, copZ, golB; copper chaperone
K07234	0.03	0.477121255	KEGG	K07234; uncharacterized protein involved in response to NO
K07322	0.03	0.477121255	KEGG	ytfE, scdA; regulator of cell morphogenesis and NO signaling
K07337	0.06	0.77815125	KEGG	K07337; penicillin-binding protein activator
K07346	0.6	1.77815125	KEGG	fimC; fimbrial chaperone protein
K07353	0.5	1.698970004	KEGG	sfmC; fimbrial chaperone protein
K07357	10.0	4.416939918	KEGG	fimB; type 1 fimbriae regulatory protein FimB
K07358	10.0	4.495530462	KEGG	fimE; type 1 fimbriae regulatory protein FimE
K07398			KEGG	K07398; conserved protein with predicted RNA binding PUA domain
K07471	0.21	1.322219295	KEGG	ygiV; probable transcriptional regulator
K07505	10.0	4.172369377	KEGG	repA; regulatory protein RepA
K07506	5.84	2.766412847	KEGG	K07506; AraC family transcriptional regulator
K07524			KEGG	RGS3; regulator of G-protein signalling 3
K07569			KEGG	gar1; RNA-binding protein
K07571	2.59	2.413299764	KEGG	K07571; S1 RNA binding domain protein
K07574	0.04	0.602059991	KEGG	yhbY; RNA-binding protein
K07580	0.03	0.477121255	KEGG	K07580; Zn-ribbon RNA-binding protein
K07581			KEGG	K07581; RNA-binding protein
K07591			KEGG	tdcR; threonine dehydratase operon activator protein
K07592	3.97	2.598790507	KEGG	tdcA; LysR family transcriptional regulator, tdc operon transcriptional activator
K07595			KEGG	MAFA; transcription factor MAFA
K07636	10.0	3.172894698	KEGG	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
K07637	8.58	2.933487288	KEGG	phoQ; two-component system, OmpR family, sensor histidine kinase PhoQ [EC:2.7.13.3]
K07638	10.0	3.100715087	KEGG	envZ; two-component system, OmpR family, osmolarity sensor histidine kinase EnvZ [EC:2.7.13.3]
K07639	10.0	3.093071306	KEGG	rstB; two-component system, OmpR family, sensor histidine kinase RstB [EC:2.7.13.3]
K07640	10.0	3.125806458	KEGG	cpxA; two-component system, OmpR family, sensor histidine kinase CpxA [EC:2.7.13.3]
K07641	10.0	3.102776615	KEGG	creC; two-component system, OmpR family, sensor histidine kinase CreC [EC:2.7.13.3]
K07642	10.0	3.08849047	KEGG	baeS, smeS; two-component system, OmpR family, sensor histidine kinase BaeS [EC:2.7.13.3]
K07643	9.49	2.977266212	KEGG	basS; two-component system, OmpR family, sensor histidine kinase BasS [EC:2.7.13.3]
K07644	10.0	3.102433706	KEGG	cusS, copS, silS; two-component system, OmpR family, heavy metal sensor histidine kinase CusS [EC:2.7.13.3]
K07645	10.0	3.211387553	KEGG	qseC; two-component system, OmpR family, sensor histidine kinase QseC [EC:2.7.13.3]
K07646	10.0	3.115943177	KEGG	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]
K07647	10.0	3.403120521	KEGG	torS; two-component system, OmpR family, sensor histidine kinase TorS [EC:2.7.13.3]
K07648	10.0	3.496929648	KEGG	arcB; two-component system, OmpR family, aerobic respiration control sensor histidine kinase ArcB [EC:2.7.13.3]
K07649	10.0	3.100370545	KEGG	tctE; two-component system, OmpR family, sensor histidine kinase TctE [EC:2.7.13.3]
K07650	10.0	3.000434077	KEGG	cssS; two-component system, OmpR family, sensor histidine kinase CssS [EC:2.7.13.3]
K07651	10.0	3.163459552	KEGG	resE; two-component system, OmpR family, sensor histidine kinase ResE [EC:2.7.13.3]
K07652	10.0	3.210586025	KEGG	vicK; two-component system, OmpR family, sensor histidine kinase VicK [EC:2.7.13.3]
K07653	10.0	3.042575512	KEGG	mprB; two-component system, OmpR family, sensor histidine kinase MprB [EC:2.7.13.3]
K07654	10.0	3.045322979	KEGG	mtrB; two-component system, OmpR family, sensor histidine kinase MtrB [EC:2.7.13.3]
K07655	10.0	3.014520539	KEGG	prrB; two-component system, OmpR family, sensor histidine kinase PrrB [EC:2.7.13.3]
K07656	9.3	2.968482949	KEGG	trcS; two-component system, OmpR family, sensor histidine kinase TrcS [EC:2.7.13.3]
K07657	10.0	3.432167269	KEGG	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
K07658	10.0	3.454692449	KEGG	phoB1, phoP; two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP
K07659	10.0	3.343802333	KEGG	ompR; two-component system, OmpR family, phosphate regulon response regulator OmpR
K07660	10.0	3.36361198	KEGG	phoP; two-component system, OmpR family, response regulator PhoP
K07661	10.0	3.229425848	KEGG	rstA; two-component system, OmpR family, response regulator RstA
K07662	10.0	3.392872745	KEGG	cpxR; two-component system, OmpR family, response regulator CpxR
K07663	10.0	3.210853365	KEGG	creB; two-component system, OmpR family, catabolic regulation response regulator CreB
K07664	10.0	3.242292905	KEGG	baeR, smeR; two-component system, OmpR family, response regulator BaeR
K07665	10.0	3.349860082	KEGG	cusR, copR, silR; two-component system, OmpR family, copper resistance phosphate regulon response regulator CusR
K07666	10.0	3.270678836	KEGG	qseB; two-component system, OmpR family, response regulator QseB
K07667	10.0	3.362105319	KEGG	kdpE; two-component system, OmpR family, KDP operon response regulator KdpE
K07668	10.0	3.41564098	KEGG	vicR; two-component system, OmpR family, response regulator VicR
K07669	10.0	3.380030248	KEGG	mprA; two-component system, OmpR family, response regulator MprA
K07670	10.0	3.336859821	KEGG	mtrA; two-component system, OmpR family, response regulator MtrA
K07671	10.0	3.352182518	KEGG	prrA; two-component system, OmpR family, response regulator PrrA
K07672	10.0	3.368844507	KEGG	trcR; two-component system, OmpR family, response regulator TrcR
K07673	2.0	2.301029996	KEGG	narX; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarX [EC:2.7.13.3]
K07674	0.85	1.929418926	KEGG	narQ; two-component system, NarL family, nitrate/nitrite sensor histidine kinase NarQ [EC:2.7.13.3]
K07675	1.95	2.290034611	KEGG	uhpB; two-component system, NarL family, sensor histidine kinase UhpB [EC:2.7.13.3]
K07676	4.03	2.605305046	KEGG	rcsD; two-component system, NarL family, sensor histidine kinase RcsD [EC:2.7.13.3]
K07677	10.0	3.35831564	KEGG	rcsC; two-component system, NarL family, capsular synthesis sensor histidine kinase RcsC [EC:2.7.13.3]
K07678	10.0	3.424228071	KEGG	barA, gacS, varS; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]
K07679	10.0	3.465531557	KEGG	evgS, bvgS; two-component system, NarL family, sensor histidine kinase EvgS [EC:2.7.13.3]
K07680	1.06	2.025305865	KEGG	comP; two-component system, NarL family, sensor histidine kinase ComP [EC:2.7.13.3]
K07681	0.61	1.785329835	KEGG	vraS; two-component system, NarL family, vancomycin resistance sensor histidine kinase VraS [EC:2.7.13.3]
K07682	0.78	1.892094603	KEGG	devS; two-component system, NarL family, sensor histidine kinase DevS [EC:2.7.13.3]
K07683	1.26	2.100370545	KEGG	nreB; two-component system, NarL family, sensor histidine kinase NreB [EC:2.7.13.3]
K07684	10.0	3.774443969	KEGG	narL; two-component system, NarL family, nitrate/nitrite response regulator NarL
K07685	10.0	3.589055531	KEGG	narP; two-component system, NarL family, nitrate/nitrite response regulator NarP
K07686	10.0	3.521138084	KEGG	uhpA; two-component system, NarL family, uhpT operon response regulator UhpA
K07687	10.0	3.384353414	KEGG	rcsB; two-component system, NarL family, captular synthesis response regulator RcsB
K07688	10.0	3.563243701	KEGG	fimZ; two-component system, NarL family, response regulator, fimbrial Z protein, FimZ
K07689	10.0	3.696618459	KEGG	uvrY, gacA, varA; two-component system, NarL family, invasion response regulator UvrY
K07690	10.0	3.40534636	KEGG	evgA, bvgA; two-component system, NarL family, response regulator EvgA
K07691	10.0	3.354876423	KEGG	comA; two-component system, NarL family, competent response regulator ComA
K07692	10.0	3.659345636	KEGG	degU; two-component system, NarL family, response regulator DegU
K07693	10.0	3.488832634	KEGG	desR; two-component system, NarL family, response regulator DesR
K07694	10.0	3.595165415	KEGG	vraR; two-component system, NarL family, vancomycin resistance associated response regulator VraR
K07695	10.0	3.271841607	KEGG	devR; two-component system, NarL family, response regulator DevR
K07696	10.0	3.645618738	KEGG	nreC; two-component system, NarL family, response regulator NreC
K07697	10.0	3.093421685	KEGG	kinB; two-component system, sporulation sensor kinase B [EC:2.7.13.3]
K07698	10.0	3.207634367	KEGG	kinC; two-component system, sporulation sensor kinase C [EC:2.7.13.3]
K07699	10.0	3.248708736	KEGG	spo0A; two-component system, response regulator, stage 0 sporulation protein A
K07700	6.17	2.790285164	KEGG	dpiB, citA; two-component system, CitB family, cit operon sensor histidine kinase CitA [EC:2.7.13.3]
K07701	5.92	2.772321707	KEGG	dcuS; two-component system, CitB family, sensor histidine kinase DcuS [EC:2.7.13.3]
K07702	8.67	2.938019097	KEGG	dpiA, citB; two-component system, CitB family, response regulator CitB
K07703	8.78	2.943494516	KEGG	dcuR; two-component system, CitB family, response regulator DcuR
K07704	1.26	2.100370545	KEGG	lytS; two-component system, LytTR family, sensor histidine kinase LytS [EC:2.7.13.3]
K07705	10.0	3.137354111	KEGG	lytT, lytR; two-component system, LytTR family, response regulator LytT
K07706	1.73	2.238046103	KEGG	agrC, blpH, fsrC; two-component system, LytTR family, sensor histidine kinase AgrC [EC:2.7.13.3]
